task_id,num_calls,call_bucket,dependency_depth,motif_type,output_type,answer_type,num_references,fan_in,fan_out,reference_reuse,difficulty_score,tool_sequence
65148711-a63a-4d3f-98f7-192c73c15ac1,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,subtract->divide->multiply->divide->divide
677dbc88-356e-42d7-ab61-dbfc4a0d2cdc,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->subtract
1a6e703b-89d1-4041-934b-fc419cba64b0,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->choose->choose->divide
5cc98b77-a129-4698-a461-45c61ee808cf,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->subtract->divide
93e745d3-c539-4e45-8f05-1f7d0aa3db88,15,9+,7,long_chain,scalar,scalar,14,1,0,0,0.9083,multiply->multiply->subtract->divide->add->multiply->subtract->multiply->multiply->divide->subtract->multiply->subtract->multiply->divide
a1d8cfc2-84b1-49dd-8ddc-6b51b110038a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->multiply->divide
8d50fe89-d76a-4b2d-8e61-b805e25170a5,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,multiply->multiply->subtract->multiply->divide
6ae58ffa-f086-4aa5-9bc9-e2beeec685cc,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,multiply->power->power->add->sqrt->divide
60beb7c6-f7fe-469f-834a-74e78e2c577a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->subtract->divide
03a66c09-49e9-4c19-94df-ff90a3013e34,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,calculate_resolution->replace_apple_with_orange
f5680211-f44c-44ee-8ae7-efd96c6886ff,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,number_of_gates->divide_int
2bb28af9-3cd9-4287-bfe3-c43b74cc6675,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,index_of_min->evaluate_instruction
0f94497b-462b-4f7f-bb8b-6af1c6af2177,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,skew_symmetric_matrix->find_documented_method
21ed738a-5914-4e64-9ff9-7d9edb97644b,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->subtract->multiply
10aa0352-2637-4415-b75e-e8e202f11a05,21,9+,8,long_chain,scalar,scalar,20,1,0,0,0.8881,divide->add->multiply->floor->divide->divide->add->multiply->floor->subtract->multiply->divide->add->divide->add->multiply->floor->subtract->subtract->multiply->subtract
6d2f1018-c5e2-4007-8aee-0a786879d6e6,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,inverse->inverse->add->multiply->subtract->multiply->add
8cba812a-ff32-4309-a936-0e917c876d3d,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
2e458b03-c3d8-4794-8fc6-25f505ecbdc1,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->subtract->add
609d22aa-b21a-4ed8-9ae0-7cbea4aa837e,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
b3ec3724-bfb1-40be-b92e-9e28cabf8a68,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->multiply
0ef8ad41-e5ac-47dc-bc73-3ff7e647aa7e,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
d786dab7-ab0d-44f2-86b8-9fccfd57b393,15,9+,6,long_chain,scalar,scalar,14,1,0,0,0.8833,divide->add->multiply->divide->add->divide->divide->add->multiply->divide->add->divide->multiply->divide->subtract
c2e0e890-08c0-4b4c-a597-59ef9bc3bc12,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,select_column->find_sum_of_integers
d6dc8f37-fe4a-42c0-a74e-ee45e5fff55e,13,9+,5,long_chain,scalar,scalar,12,1,0,0,0.8058,multiply->add->multiply->add->multiply->multiply->add->subtract->multiply->add->subtract->multiply->divide
75339339-59b7-4e0d-8ac6-517db622a7b4,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
a11c7bbc-4183-466c-9181-5f4a80adf444,6,5-8,3,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->multiply->add->add->subtract->divide
63f7e661-fbaa-4def-aed0-4eccd041b618,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->divide->add->multiply->subtract
bcee6031-8df8-477b-a70b-fe5dc4c82d46,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,multiply->multiply->multiply->add->subtract
c8a52dc3-691c-46e4-b4f2-a1ab8097cc5a,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,multiply->subtract->multiply->subtract->divide->subtract
2b22bbb5-2afc-4289-95f4-2b8f0738bd2c,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,subtract->subtract->divide->divide
411ad462-eed5-410a-b379-32870510f7ba,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide_without_remainder->linear_search
92366bd5-f065-4719-91a2-c44123746ce6,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->multiply->divide->divide
5139cd27-6d87-4130-994a-3cfe29c62cbd,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->multiply->multiply->subtract
411ee71f-c1d9-4047-b84e-9ecd98dec138,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,subtract->add->subtract
c67e3a5d-98b3-44f0-9545-6741a6698bcf,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,divide->divide->divide->add->add->divide
537aefe1-0523-46ff-a08c-e6657a622fa5,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,calculate_diameter->activation_function
5700a4d5-8713-469f-966a-014f5b159aa5,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,subtract->divide->multiply->subtract
44c99862-5645-477d-8cf3-cee3e737dd8a,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,divide->add->divide->multiply->multiply->multiply
cbc30b4f-03b3-47ff-a914-e801e5717d55,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->add
2c1f922a-f817-4b89-bb9e-9d24187ce1b5,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->multiply
b3753ea3-1d82-4f60-a28d-9c9f6defb315,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->divide->multiply->subtract
ac43d21d-8330-4f5d-9a90-85756af20656,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6837,add->subtract->divide->multiply->subtract->divide->multiply->subtract
cbf86830-fe0a-4c67-9ac5-b88acf6f5ce3,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,convert_string_to_list_of_bytes->reservoir_sample
bc894a80-53b4-4831-a5c6-cf982a369283,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
4372ac9e-065d-423f-8c08-a23f66e8b906,15,9+,7,long_chain,scalar,scalar,14,1,0,0,0.8583,multiply->multiply->multiply->divide->multiply->divide->multiply->multiply->multiply->multiply->divide->multiply->divide->multiply->multiply
091b5d2a-206a-4ac4-81df-754ec6393b92,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,madlib_transformer->string_replace
4dd7ccd1-9079-4514-9c99-803ef79edf46,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,replace_consecutive_characters->retrieve_cyclic_elements
d0a3fac9-1de9-4f4b-b0df-93bb965567f5,16,9+,8,long_chain,scalar,scalar,15,1,0,0,0.9344,divide->divide->add->divide->subtract->add->divide->subtract->divide->divide->divide->add->divide->subtract->divide->add
25797860-12b0-49be-a53e-e8b0933e0900,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,rectangle_area->multiply->divide
9f216834-4bf6-4c2b-9c62-5ca9db276541,8,5-8,6,long_chain,scalar,scalar,7,1,0,0,0.6588,lcm->lcm->gcd->lcm->lcm->multiply->add->subtract
a5ae1249-7f33-4d40-8ad1-914a0623e3bd,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.7172,divide->multiply->subtract->divide->multiply->subtract->divide->multiply->subtract
31906924-317d-4b4d-a82e-8174e8c658fe,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,remove_short_words->short_hostname
4e61f6d0-cfaa-4294-8546-1f58dfc56f88,18,9+,6,long_chain,scalar,scalar,17,1,0,0,0.8861,multiply->subtract->subtract->multiply->add->multiply->add->subtract->multiply->add->add->divide->multiply->subtract->subtract->multiply->add->multiply
d010385a-4346-45ae-baaf-5eb5ff4a0071,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,add->multiply->divide->add->divide->multiply
d329c120-85e6-49de-92aa-a54d18d26839,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->add->divide->multiply
4d11a3f0-2fbb-4495-890e-1293f67a28fe,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->divide->multiply
fb08a631-0974-4e7c-8162-8f607f3fe9fe,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,remove_leading_trailing_characters->check_and_concatenate
b7da19f4-c0e1-406b-9e71-ac01a07ff928,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->add->subtract
d535235e-602b-43de-b40e-5dad5947f3d4,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,power->power->multiply->add
3cc3e39a-2b49-46d2-b86b-0d6fbf619d6c,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->subtract->divide
ac08fef7-ffce-4d24-a90c-062790b30c01,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,subtract->divide->multiply
8422932b-7a8e-4f84-bb7c-a3b944bd04f2,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,extract_specific_information->values_in_frequency_domain
0f5b1aaf-4c8d-43bb-b3eb-ccae2cdb723f,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->multiply->divide
c034b3cd-f436-40e6-9aea-87b2e1f363f3,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,power->multiply->divide->multiply->multiply
a8590644-6607-4bbe-9592-2b0352bbd832,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,subtract->add->multiply->divide->divide->subtract->multiply
f23c3b8c-1ca9-42f3-a040-dce72b65aa28,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->multiply->subtract
5b46da8b-f8dd-48cf-9cb7-979ed11a7a9f,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,create_list->list_operations
f2aede8e-145b-4b28-84d4-9fb63d8564d7,8,5-8,4,long_chain,scalar,scalar,7,1,0,0,0.7087,multiply->multiply->multiply->subtract->multiply->multiply->multiply->divide
000a5224-26c5-484b-948e-92df48c1b6af,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,smallest_unused_number->format_line
e62f347c-1502-4666-b559-4581eaa07709,13,9+,6,long_chain,scalar,scalar,12,1,0,0,0.8808,subtract->subtract->subtract->divide->subtract->subtract->subtract->multiply->subtract->subtract->subtract->divide->add
31f07d8f-242f-4bae-b93d-47dab6a7f7f3,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->subtract->divide
d27d13fd-1d87-4878-bb12-c9910d53a134,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
c922d80c-b8ba-4680-9cbe-dc73c0f6eab3,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->multiply->multiply->subtract
47342c39-7c8d-4583-8135-cfd39372a0ff,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
798efeda-1f6f-4bd3-9d04-1b56a48989d9,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->multiply->add
97300cf8-f572-478b-9c89-9900dd3a9eba,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.7672,multiply->multiply->multiply->subtract->multiply->multiply->subtract->divide->subtract
06396ffd-3356-4f13-bcbd-856ba2910e4d,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->subtract->power->add
c7b272cc-11fe-4633-a9e2-de51f80b8451,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->add->subtract
9f2b17cf-60ea-4172-88c0-469ca13ed8da,14,9+,6,long_chain,scalar,scalar,13,1,0,0,0.8821,multiply->multiply->multiply->subtract->divide->multiply->add->multiply->multiply->multiply->subtract->divide->multiply->add
7bdd0e4f-6c99-4f49-b9e8-2afc9546891b,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
ecdc79e0-a18e-4581-bccd-ee0f2145f69a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->subtract
43928d2f-402c-46bd-9e94-2994f3163b69,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->multiply->divide
4117385e-9a3b-4770-b562-279b65b0a135,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->add->multiply
7d4b4520-d97a-4ff5-85ea-cc64be2f991c,8,5-8,4,long_chain,scalar,scalar,7,1,0,0,0.7087,divide->divide->divide->divide->divide->divide->add->divide
56eb03c3-57cd-457a-8589-09f1a5bb238f,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,subtract->subtract->divide
d5c906a9-c4ea-40f8-be65-2f260b8929a7,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->add
383d4437-b8f5-42dc-b2f9-ccb05d1c595d,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->add
a65663e7-afb5-48af-ae7d-4a2611b93176,7,5-8,3,long_chain,scalar,scalar,6,1,0,0,0.6493,multiply->multiply->add->multiply->multiply->subtract->add
b2861b15-913e-4b89-a37e-16a3468170a6,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->multiply
8f83e5f5-eaef-4976-80a7-d4545db027c0,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->subtract
d82754b3-e51c-4bae-814a-bc01aa7a527d,2,2,2,linear_dependency,object,object,1,0,0,0,0.485,duplicate->build_response
e70a9854-a413-497f-8abe-74b3b1a63bc7,10,9+,5,long_chain,scalar,scalar,9,1,0,0,0.8,multiply->multiply->divide->multiply->multiply->multiply->divide->multiply->multiply->divide
6accc733-a657-438c-97a2-d9b11b97edb8,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->multiply->subtract->divide
46481c78-d947-4038-a945-c1dd635f3f7c,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,inverse->inverse->multiply->subtract->multiply->inverse
6fb9747f-205d-4057-98a9-bebfa690d3fe,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,multiply->multiply->multiply->multiply->divide
a7d0c985-3d04-47c8-a063-8276616af274,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,extract_matrix_elements->split_into_parts
79d16f97-e67f-47c0-b478-5a7ee176c849,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->subtract->subtract
58583a75-bf8f-45df-b52f-af8b25cc0044,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
ac5deae8-d199-4a05-b347-4bd78c52a84c,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,dB_to_linear->log_sum_product
2a1226e5-e74e-4464-a887-213f4acefc82,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
bb2ff22a-16c4-4024-92c2-42181219b510,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->divide
2a2913fd-33a1-441c-8c16-e7bd17808144,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->add->divide
cf505b08-15c9-4e9f-9e0a-853ae9b4a5fc,10,9+,6,long_chain,scalar,scalar,9,1,0,0,0.825,multiply->multiply->multiply->divide->multiply->multiply->add->multiply->add->divide
24ae4dc9-6d14-426d-8a74-b148e2546e4d,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,generate_method_name->escape_reserved_keywords
871cc889-08aa-4deb-a2c0-c3a64e164bc2,5,5-8,5,long_chain,scalar,scalar,4,0,0,0,0.475,divide->multiply->add->divide->divide
196be0c3-aed1-41dd-a972-31a5908720cc,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,divide->divide->multiply->add->inverse
6dc00645-b34d-4f6b-a00e-046b14a8ece5,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
9305c8b4-aa65-4648-9332-329619fbbb48,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->add->divide->divide
5ccb1855-93e1-4276-884f-f3a035edac0a,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,multiply->multiply->add->subtract->add->divide
54bacfd4-1ac2-4e58-bb6e-8093d738af12,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,image_filename->hash_string_using_md5
9972be09-3726-4c26-bff2-e4366b2b70a6,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->subtract
6638bda3-33a9-468b-a9cd-15db3a2e6cf3,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->subtract
3f62db24-5089-4f1c-a461-837f1498207a,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,divide->subtract->divide->subtract->divide
673ebc62-2709-4d21-8129-2f29302d9542,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,choose->add->choose->divide
7a149991-085e-42a3-9e38-38f314dc8512,2,2,2,linear_dependency,object,object,1,0,0,0,0.485,parse_comma_separated_list->group_by_type
dfa40edb-fc81-4722-9aa7-817b0338988b,2,2,2,linear_dependency,object,object,1,0,0,0,0.485,find_char_frequency->generate_new_dict
7cd68cd8-cfda-45b9-95ba-c7776e6bc4f0,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,generate_random_index->sum_of_arithmetic_series
b09891fd-53c7-4daa-ba69-91b5aa002ca5,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->divide->multiply
8d963cd2-0004-45db-9312-d295f0367c1c,5,5-8,5,long_chain,scalar,scalar,4,0,0,0,0.475,divide->add->divide->multiply->subtract
d767e8d6-7766-4963-94ea-a8f47f1034b9,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,speed->multiply->subtract
b3122f37-af9b-4fda-aecd-08c0d03f4811,10,9+,6,long_chain,scalar,scalar,9,1,0,0,0.775,multiply->divide->add->add->add->add->subtract->multiply->divide->divide
742a20eb-9287-47e0-8efb-778db68135a1,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,separate_with_hyphens->index
a44c74fd-b0bf-4f35-a8f0-b0a888135fee,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->subtract->divide
af4f61c2-0303-401e-8a04-93fc44b8b31f,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
a09efe46-ecf4-4724-9da5-c7427086cee4,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,tail_recur->calculate_label
325ca0e4-f4f2-4f1e-bf66-8d362f0a2b95,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->multiply->divide
3f5615e2-3a2c-4cf7-9dcc-f0c723ab3294,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->multiply->divide->multiply
93a99349-900a-4d49-8964-8e944e49ff25,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,insert_into_dict->check_nested_dicts
7018bd43-df5c-4d95-a4c1-3120cee10172,12,9+,6,long_chain,scalar,scalar,11,1,0,0,0.8292,divide->multiply->divide->multiply->add->divide->multiply->subtract->divide->multiply->divide->multiply
e5907658-0492-404a-94c6-c1f705d9aeb9,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,generate_even_numbers_list->sum_or_average
c11e6aea-0efa-4dc2-bdc3-442f65d538fb,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,replace_plus_with_plus->quote_string
3ccc5de6-a0ef-4ef2-90b5-bd9bbf562ec1,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->subtract->subtract->divide
bc1eb21f-671b-48dd-ae67-0f427a695dc5,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,sqrt->sqrt->divide
613704cd-23e7-4c59-8668-b64bf99cd52b,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->subtract->subtract->divide
b3949023-22d5-4ae9-a913-e6f3a871a464,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->divide
e1693bff-e697-46a6-b57f-57b4484ce895,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,multiply->multiply->multiply->multiply->subtract->subtract
4d67d516-2b7b-4e50-81a5-9ddf5dd6e580,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->multiply->add
45fb49e5-34cb-48f8-914a-1e49a5b69102,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,convert_bin_to_dec->almost_equal
f24b645f-c73b-45fd-89fa-8f841be37685,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,calculate_concentration->time_format
eb607580-8992-4e48-a363-bc1ad0568d8b,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->subtract
e3a118fa-b77d-4f76-9dc6-66233a361aba,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,divide->subtract->divide->subtract->multiply->multiply
1c055a2e-5491-46d7-aa89-b52d6c44c2d4,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->subtract->divide
0204f50a-a048-4333-a523-afebeebc9898,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->divide
c5dc2dbe-76c9-42a7-8d13-53beb2791b69,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,add->divide->subtract->divide->add->multiply
f087b63b-923b-4adb-b031-dae59b78ceab,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,multiply->subtract->add->multiply->divide->divide->add
d9781e04-9dcb-442b-944b-b7a1bf9c5ab1,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->divide->subtract->multiply
fc63256c-718c-4887-b314-a51216bd4760,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->add->divide
25632e5c-db71-4cc7-a47b-b41c35a1d514,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->multiply
828f87fe-f7dc-4377-8bf2-407cd471f8a6,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
3c1b98ef-460b-4994-ae8f-d3b788e6cfa1,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.7172,multiply->subtract->multiply->subtract->lcm->lcm->lcm->reminder->subtract
1f8c2c28-457e-4f22-a153-40abeee6b930,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,divide->add->divide->add->multiply->divide
68955a63-d90c-4c1c-9d87-76afe70bd113,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add_n_to_list->select_nth_largest
f8b1f336-f60c-4c9c-b5cd-f495f8b22d91,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,add->divide->subtract->divide->multiply
e032f7ca-5e38-4abd-9cea-08b42437841f,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->add->divide->subtract
659d2ad0-1689-4763-94b7-a87ec256880a,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.7672,divide->divide->multiply->subtract->divide->divide->multiply->add->multiply
cac2161e-9f20-4bde-87a8-569f04fd87de,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
dcf4ebe0-fe44-4269-9bdf-b50178af7aff,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
8f5235bc-6703-4af2-a441-ec906357889e,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,multiply->add->subtract->subtract->divide
8c922680-14d9-4d6c-be70-837c764cbdd7,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,speed->multiply->speed->divide->multiply->subtract
9c909ad7-8a76-4a58-ba8a-98a19850ebdc,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,clean_column_names->count_differences
f8afd4f1-7126-47da-b450-597af4273f1f,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,crossover_uniform->average_consecutive
9d3c996c-800a-4865-a309-fb732ed9fec7,3,3,2,independent_calls,list,list,1,0,0,0,0.4733,load_uuid_to_user_id_map->split_batch_data->geometric
4d33db8d-ece7-4fae-b3e1-120ec9ac094a,9,9+,4,long_chain,scalar,scalar,8,1,0,0,0.6922,add->divide->subtract->add->multiply->subtract->divide->add->add
f8d3c4a4-aeb8-4efb-baa6-cf8a6d36b330,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,convert_to_ascii_codes->find_extremes
a6f48536-ab4d-4812-ae9d-486c5e58ee17,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,generate_doc_id->concatenate_with_space
117281b4-527c-4b81-aa5c-3395570d916b,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,square_root_list->disjoint
654ce42c-5be5-4e84-838a-38364d7ec723,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->add->subtract
3e23d38f-95ac-4ec8-842e-f7ab9f1be7d0,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,volume_cube->volume_cube->volume_cube->add->add->cube_edge_by_volume
916b2049-ac2d-4d32-b022-e9182f258024,10,9+,5,long_chain,scalar,scalar,9,1,0,0,0.8,add->divide->add->divide->subtract->add->divide->divide->add->multiply
a75c8f70-9d36-4a0d-94dd-fa63692c9b31,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->add->subtract
29da38b0-234d-4c80-944f-e35040bdd6cb,9,9+,6,long_chain,scalar,scalar,8,1,0,0,0.7422,subtract->power->rectangle_area->subtract->add->sqrt->subtract->subtract->divide
4c457bfb-c6e5-48ce-890d-b6ac4b2f307b,8,5-8,7,long_chain,scalar,scalar,7,1,0,0,0.6838,multiply->divide->add->divide->multiply->subtract->subtract->divide
