arm,layer,norm
A0_R0_CURRENT,base_model.model.model.layers.26.mlp.gate_proj.lora_B.weight,0.0012298711808398366
A0_R0_CURRENT,base_model.model.model.layers.26.mlp.up_proj.lora_A.weight,2.310760259628296
A0_R0_CURRENT,base_model.model.model.layers.26.mlp.up_proj.lora_B.weight,0.0014341468922793865
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.k_proj.lora_A.weight,2.317239999771118
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.k_proj.lora_B.weight,0.00044895545579493046
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.o_proj.lora_A.weight,2.305325984954834
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.o_proj.lora_B.weight,0.0007988265133462846
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.q_proj.lora_A.weight,2.310699462890625
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.q_proj.lora_B.weight,0.0008359102648682892
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.v_proj.lora_A.weight,2.3112292289733887
A0_R0_CURRENT,base_model.model.model.layers.26.self_attn.v_proj.lora_B.weight,0.00046790202031843364
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.down_proj.lora_A.weight,2.3085789680480957
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.down_proj.lora_B.weight,0.0007912329747341573
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.gate_proj.lora_A.weight,2.3129236698150635
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.gate_proj.lora_B.weight,0.0013134591281414032
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.up_proj.lora_A.weight,2.302708864212036
A0_R0_CURRENT,base_model.model.model.layers.27.mlp.up_proj.lora_B.weight,0.0012673037126660347
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.k_proj.lora_A.weight,2.3090195655822754
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.k_proj.lora_B.weight,0.0004322589957155287
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.o_proj.lora_A.weight,2.2998905181884766
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.o_proj.lora_B.weight,0.0007520631770603359
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.q_proj.lora_A.weight,2.3130130767822266
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.q_proj.lora_B.weight,0.0007969050784595311
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.v_proj.lora_A.weight,2.303677558898926
A0_R0_CURRENT,base_model.model.model.layers.27.self_attn.v_proj.lora_B.weight,0.0004718485870398581
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.down_proj.lora_A.weight,2.3072876930236816
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.down_proj.lora_B.weight,0.0007053307490423322
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.gate_proj.lora_A.weight,2.3030807971954346
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.gate_proj.lora_B.weight,0.0013099352363497019
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.up_proj.lora_A.weight,2.3140761852264404
A0_R0_CURRENT,base_model.model.model.layers.28.mlp.up_proj.lora_B.weight,0.001335831475444138
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.k_proj.lora_A.weight,2.3059849739074707
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.k_proj.lora_B.weight,0.00048812947352416813
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.o_proj.lora_A.weight,2.3094773292541504
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.o_proj.lora_B.weight,0.0007567856810055673
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.q_proj.lora_A.weight,2.3127331733703613
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.q_proj.lora_B.weight,0.0008721572812646627
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.v_proj.lora_A.weight,2.3041858673095703
A0_R0_CURRENT,base_model.model.model.layers.28.self_attn.v_proj.lora_B.weight,0.00046132091665640473
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.down_proj.lora_A.weight,2.312920093536377
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.down_proj.lora_B.weight,0.0006447433843277395
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.gate_proj.lora_A.weight,2.306218147277832
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.gate_proj.lora_B.weight,0.001201212638989091
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.up_proj.lora_A.weight,2.3110342025756836
A0_R0_CURRENT,base_model.model.model.layers.29.mlp.up_proj.lora_B.weight,0.0013033113209530711
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.k_proj.lora_A.weight,2.300163984298706
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.k_proj.lora_B.weight,0.00042228345409967005
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.o_proj.lora_A.weight,2.313206195831299
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.o_proj.lora_B.weight,0.0007328848005272448
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.q_proj.lora_A.weight,2.3085744380950928
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.q_proj.lora_B.weight,0.0007841464248485863
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.v_proj.lora_A.weight,2.306519031524658
A0_R0_CURRENT,base_model.model.model.layers.29.self_attn.v_proj.lora_B.weight,0.0004247718316037208
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.down_proj.lora_A.weight,2.3041939735412598
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.down_proj.lora_B.weight,0.000623287633061409
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.gate_proj.lora_A.weight,2.3172268867492676
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.gate_proj.lora_B.weight,0.0012414566008374095
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.up_proj.lora_A.weight,2.312342643737793
A0_R0_CURRENT,base_model.model.model.layers.3.mlp.up_proj.lora_B.weight,0.001287161256186664
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.k_proj.lora_A.weight,2.3034861087799072
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.k_proj.lora_B.weight,0.000349112757248804
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.o_proj.lora_A.weight,2.305039882659912
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.o_proj.lora_B.weight,0.0005731211858801544
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.q_proj.lora_A.weight,2.307112455368042
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.q_proj.lora_B.weight,0.0006862235022708774
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.v_proj.lora_A.weight,2.3059678077697754
A0_R0_CURRENT,base_model.model.model.layers.3.self_attn.v_proj.lora_B.weight,0.0003781381528824568
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.down_proj.lora_A.weight,2.3100733757019043
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.down_proj.lora_B.weight,0.0006933886324986815
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.gate_proj.lora_A.weight,2.3121814727783203
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.gate_proj.lora_B.weight,0.0011536990059539676
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.up_proj.lora_A.weight,2.303131341934204
A0_R0_CURRENT,base_model.model.model.layers.30.mlp.up_proj.lora_B.weight,0.001383257913403213
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.k_proj.lora_A.weight,2.310375690460205
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.k_proj.lora_B.weight,0.0003512321854941547
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.o_proj.lora_A.weight,2.316767930984497
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.o_proj.lora_B.weight,0.0006166902603581548
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.q_proj.lora_A.weight,2.3130125999450684
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.q_proj.lora_B.weight,0.0006578309694305062
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.v_proj.lora_A.weight,2.3040735721588135
A0_R0_CURRENT,base_model.model.model.layers.30.self_attn.v_proj.lora_B.weight,0.00042816379573196173
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.down_proj.lora_A.weight,2.307572841644287
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.down_proj.lora_B.weight,0.0007100100629031658
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.gate_proj.lora_A.weight,2.307699680328369
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.gate_proj.lora_B.weight,0.0011561699211597443
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.up_proj.lora_A.weight,2.3140242099761963
A0_R0_CURRENT,base_model.model.model.layers.31.mlp.up_proj.lora_B.weight,0.0012504314072430134
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.k_proj.lora_A.weight,2.299733877182007
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.k_proj.lora_B.weight,0.00041628413600847125
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.o_proj.lora_A.weight,2.3177716732025146
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.o_proj.lora_B.weight,0.0006447387277148664
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.q_proj.lora_A.weight,2.304675579071045
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.q_proj.lora_B.weight,0.0007408092496916652
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.v_proj.lora_A.weight,2.299790382385254
A0_R0_CURRENT,base_model.model.model.layers.31.self_attn.v_proj.lora_B.weight,0.0004315309051889926
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.down_proj.lora_A.weight,2.3086318969726562
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.down_proj.lora_B.weight,0.0006257109926082194
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.gate_proj.lora_A.weight,2.3213703632354736
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.gate_proj.lora_B.weight,0.0011700793402269483
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.up_proj.lora_A.weight,2.3146719932556152
A0_R0_CURRENT,base_model.model.model.layers.32.mlp.up_proj.lora_B.weight,0.0012531576212495565
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.k_proj.lora_A.weight,2.3128530979156494
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.k_proj.lora_B.weight,0.00046990247210487723
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.o_proj.lora_A.weight,2.3080854415893555
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.o_proj.lora_B.weight,0.0007371999672614038
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.q_proj.lora_A.weight,2.3114843368530273
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.q_proj.lora_B.weight,0.0007998336805030704
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.v_proj.lora_A.weight,2.3174450397491455
A0_R0_CURRENT,base_model.model.model.layers.32.self_attn.v_proj.lora_B.weight,0.00045120526920072734
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.down_proj.lora_A.weight,2.3080384731292725
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.down_proj.lora_B.weight,0.0006767424056306481
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.gate_proj.lora_A.weight,2.310206890106201
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.gate_proj.lora_B.weight,0.0009948216611519456
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.up_proj.lora_A.weight,2.307089328765869
A0_R0_CURRENT,base_model.model.model.layers.33.mlp.up_proj.lora_B.weight,0.0012733188923448324
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.k_proj.lora_A.weight,2.298011064529419
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.k_proj.lora_B.weight,0.0003828525950666517
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.o_proj.lora_A.weight,2.312795639038086
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.o_proj.lora_B.weight,0.0006591870333068073
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.q_proj.lora_A.weight,2.303640842437744
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.q_proj.lora_B.weight,0.0007195486105047166
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.v_proj.lora_A.weight,2.312511920928955
A0_R0_CURRENT,base_model.model.model.layers.33.self_attn.v_proj.lora_B.weight,0.0004622548876795918
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.down_proj.lora_A.weight,2.3088717460632324
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.down_proj.lora_B.weight,0.0006935072597116232
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.gate_proj.lora_A.weight,2.313815116882324
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.gate_proj.lora_B.weight,0.0011993441730737686
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.up_proj.lora_A.weight,2.314462423324585
A0_R0_CURRENT,base_model.model.model.layers.34.mlp.up_proj.lora_B.weight,0.0012285606935620308
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.k_proj.lora_A.weight,2.3200228214263916
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.k_proj.lora_B.weight,0.00043298944365233183
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.o_proj.lora_A.weight,2.3154547214508057
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.o_proj.lora_B.weight,0.0006591159617528319
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.q_proj.lora_A.weight,2.309943675994873
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.q_proj.lora_B.weight,0.0007333471439778805
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.v_proj.lora_A.weight,2.3032045364379883
A0_R0_CURRENT,base_model.model.model.layers.34.self_attn.v_proj.lora_B.weight,0.0004675630189012736
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.down_proj.lora_A.weight,2.309352159500122
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.down_proj.lora_B.weight,0.0007911918801255524
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.gate_proj.lora_A.weight,2.3033945560455322
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.gate_proj.lora_B.weight,0.0011450020829215646
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.up_proj.lora_A.weight,2.30594539642334
A0_R0_CURRENT,base_model.model.model.layers.35.mlp.up_proj.lora_B.weight,0.0011754659935832024
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.k_proj.lora_A.weight,2.310377836227417
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.k_proj.lora_B.weight,0.0004442172939889133
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.o_proj.lora_A.weight,2.308769464492798
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.o_proj.lora_B.weight,0.0007161280373111367
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.q_proj.lora_A.weight,2.3043200969696045
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.q_proj.lora_B.weight,0.0008496632217429578
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.v_proj.lora_A.weight,2.3131988048553467
A0_R0_CURRENT,base_model.model.model.layers.35.self_attn.v_proj.lora_B.weight,0.00046632185694761574
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.down_proj.lora_A.weight,2.3063039779663086
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.down_proj.lora_B.weight,0.0006487666396424174
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.gate_proj.lora_A.weight,2.30029296875
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.gate_proj.lora_B.weight,0.0012358165113255382
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.up_proj.lora_A.weight,2.2990646362304688
A0_R0_CURRENT,base_model.model.model.layers.4.mlp.up_proj.lora_B.weight,0.0012101851170882583
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.k_proj.lora_A.weight,2.307112693786621
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.k_proj.lora_B.weight,0.0003787816094700247
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.o_proj.lora_A.weight,2.3111460208892822
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.o_proj.lora_B.weight,0.0005911655607633293
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.q_proj.lora_A.weight,2.306705951690674
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.q_proj.lora_B.weight,0.000748097081668675
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.v_proj.lora_A.weight,2.3006489276885986
A0_R0_CURRENT,base_model.model.model.layers.4.self_attn.v_proj.lora_B.weight,0.00037218554643914104
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.down_proj.lora_A.weight,2.311079978942871
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.down_proj.lora_B.weight,0.0006716542411595583
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.gate_proj.lora_A.weight,2.3137388229370117
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.gate_proj.lora_B.weight,0.0012730128364637494
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.up_proj.lora_A.weight,2.31462025642395
A0_R0_CURRENT,base_model.model.model.layers.5.mlp.up_proj.lora_B.weight,0.0012368608731776476
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.k_proj.lora_A.weight,2.31400990486145
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.k_proj.lora_B.weight,0.0003880825825035572
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.o_proj.lora_A.weight,2.306342601776123
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.o_proj.lora_B.weight,0.000600508414208889
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.q_proj.lora_A.weight,2.3109004497528076
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.q_proj.lora_B.weight,0.0007737174164503813
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.v_proj.lora_A.weight,2.3059446811676025
A0_R0_CURRENT,base_model.model.model.layers.5.self_attn.v_proj.lora_B.weight,0.0003543749626260251
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.down_proj.lora_A.weight,2.3086180686950684
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.down_proj.lora_B.weight,0.0007862115162424743
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.gate_proj.lora_A.weight,2.319540023803711
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.gate_proj.lora_B.weight,0.0012841152492910624
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.up_proj.lora_A.weight,2.305619716644287
A0_R0_CURRENT,base_model.model.model.layers.6.mlp.up_proj.lora_B.weight,0.0012900952715426683
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.k_proj.lora_A.weight,2.3099164962768555
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.k_proj.lora_B.weight,0.0003678649081848562
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.o_proj.lora_A.weight,2.3143460750579834
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.o_proj.lora_B.weight,0.0006427146145142615
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.q_proj.lora_A.weight,2.3083648681640625
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.q_proj.lora_B.weight,0.0007175297359935939
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.v_proj.lora_A.weight,2.3097715377807617
A0_R0_CURRENT,base_model.model.model.layers.6.self_attn.v_proj.lora_B.weight,0.00037228388828225434
A0_R0_CURRENT,base_model.model.model.layers.7.mlp.down_proj.lora_A.weight,2.304595470428467
A0_R0_CURRENT,base_model.model.model.layers.7.mlp.down_proj.lora_B.weight,0.0007233546930365264
A0_R0_CURRENT,base_model.model.model.layers.7.mlp.gate_proj.lora_A.weight,2.300447702407837
A0_R0_CURRENT,base_model.model.model.layers.7.mlp.gate_proj.lora_B.weight,0.0013513400917872787
A0_R0_CURRENT,base_model.model.model.layers.7.mlp.up_proj.lora_A.weight,2.311243772506714
