task_id,split,recon_ok,recon_error,recomputed_call_count,declared_call_count,call_count_agrees,n_nodes,n_edges,depth,n_roots,n_leaves,n_join_nodes,n_fan_out_nodes,n_reused_outputs,n_late_edges,max_reference_distance,mean_reference_distance,n_parallel_branches,critical_path,recomputed_primary_pattern,recomputed_satisfied_patterns,undecidable_patterns,declared_structural_pattern,pattern_agrees,declared_actual_structural_pattern,actual_pattern_agrees,recomputed_answer_type,declared_answer_type,answer_type_agrees,gold_tool_surfaces,gold_primitives,capability_families,declared_workflow_id,declared_cell_tier,declared_query_mode,question_exact_hash,question_skeleton_hash,question_intent_hash
p42_8af26823aff3,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,7496f2512a0b79374e7bda33b6c86fbe17acf5857e806c74f3efb4b05ab15643,1aa26b1fb49780f3276f4aa23949929c187b9b65d09ffad9eaafb89172a5104c,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_5bbfd8d776b7,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.six_step_pipeline,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,1c5b22ddeb78effa3ca8f34bdd018add455f39ab915d8b094ae453490483a6f7,ab994d87b7a1d92f5b5a0e03b6d7e3322bda0fc332e2cbdf4d70961260aad3d3,fcb7944fb1580c6203a8bacd9584213654a6fb7d99a9ceea1af8ac5e5586adc3
p42_f8450ec0f04b,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,shrink_by_rate|combine_amounts,decrease_by_percent|add,arithmetic.binary|arithmetic.binary,commerce.discount_then_fee,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,412198f857063a438d127c655278274a2981bf42f0397584ddff197bc4189d02,11e7b5134b9e60da79501f424311cfcb82c50a42655d101acbaa8e950ad3f473,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_99b0c11f21c0,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,personal_finance.grow_then_add,CORE_PROFILE,GRAPH_EXPLICIT,e69e0a920ea783d39234b63cac9bbc80851cdacffc4ded874b84d759954d0226,94a1bc269cf199bb8f9c7a4f96ada0d9b4e199782b560a591d5c9706ea220bb9,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_6d791c2c7da4,train_master_3000,True,,5,5,True,5,5,5,1,1,1,1,1,0,2,1.2,1,0|1|2|3|4,DIAMOND,DIAMOND|FAN_IN_SINGLE|FAN_OUT|REPEATED_PRIMITIVE|REUSE_EARLY_OUTPUT,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|portion_by_rate|combine_amounts|combine_amounts|exceeds_value,decrease_by_percent|percent_of|add|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.discount_tax_fee_compare,CHALLENGE,GOAL_BASED_IMPLICIT,397426e94256d51bb91be996e77d8dadad04bd0fdb07d97d3633ec42911dfcf9,d7c9003165032fc3c1c06f31f133d36eff44974d1e2d1ad3fab1246dd3335b1b,5bc4a9404cab7f5a6223162d02ea22d8e906402c77f56ebc9551f010bef8bb67
p42_e819a86316c5,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,inventory.shrink_then_compare,CORE_PROFILE,SEMI_IMPLICIT,ed0c032b860f3ae3cd25b860793b20dca1d392da28114108df4ee380d27b9bb1,96e27288de9dac776707958f319d733b30dc783c65bde64516180acf9b86a262,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_936766e9d0ec,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,commerce.shrink_then_compare,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,a6304c3114c89c7f2da7b9825e946518841eb3bc32315ad518f7f93ce7383213,5ef2bbfa522e230843e1c9791bc757da798ef1aa0e261dccabf55a4e8d569c4e,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_f96172da7f47,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.six_step_pipeline,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,84d18db1822dc0f88fae493f620c245c0f89b5f6b9d5bf30c336688949a73432,ab994d87b7a1d92f5b5a0e03b6d7e3322bda0fc332e2cbdf4d70961260aad3d3,fcb7944fb1580c6203a8bacd9584213654a6fb7d99a9ceea1af8ac5e5586adc3
p42_eb2166fc3740,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,commerce.shrink_then_compare,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,5e77b534519496e29664174c70c52e6ceafd2e5e71abf5e9c5503b99bcf1502e,87eb9d010541b4c4ebe13b4dd96c261bc591536cc6ad04bc1d958e569cb85fe0,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_253d83e3236d,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,rates_and_ratios.shrink_then_compare,CORE_PROFILE,GRAPH_EXPLICIT,727daeb8aef6692373b8b49db203f9bc3fbb617a5dbdf0d46c822da0163e1805,1adbdec4761581feb4b8a089bdb46a88cc9959d27541398e17274be10bd28f7c,9790e4afae84d25bf3f691ed94366cc65146ef59d12e936212b91398e9880ec2
p42_faebee94f6e4,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,date_time.scale_adjust_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,8bffd104a0a8a4f5c388fc14be1da33b691031836b1298e6eb08861d7223e331,3eab6956308520003bb416311428d229628cb02e7d07f2250459bf1bfa9f2b58,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_d39185b16486,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,travel_distance.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,e06913f5ac6477711a71547a27c060f9abfbec2fb5b0801b5b7fb5f932a8d6da,6a0e60788fd18b3e8bc9511f5cad8e05a00b91a0bcde062ddcfb7466e853b6f1,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_81d2412087be,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,classification.scale_adjust_compare,CORE_PROFILE,GRAPH_EXPLICIT,f5d456a865f23216aed93ce837338ffc9fa6b65354844f8bd3c227e6d6ebf53a,d238ce625945e44accbe76697d2aedc4e4aba1606f9438dfddb503f6fce6f05a,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_a7fef610aa40,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,rates_and_ratios.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,0edb2b35dd9a9b3c9894adf0f9835b0f0fe9b07c4f0f2a788559a3f2c94e802e,f358d7ca0a8ef391f49a854fbd4d0d6f0b3c30038ea5999777ed0eaed4d08d40,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
p42_1b773d7f5e55,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,measurement.grow_then_add,CORE_PROFILE,SEMI_IMPLICIT,bb92f1513abdc8ee14dac21ea227166013442576558b4cb71e438ca3e2a61112,b9f881749fbb41331bc56aacb120bf54a304884523c47a3d375dc4635ef05e8a,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_99bfc279f8c4,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,travel_distance.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,8ca5b093a59ab1b6128b4845ac8f7927cc41c0c18e88733bf1cd3034daa2035f,6a0e60788fd18b3e8bc9511f5cad8e05a00b91a0bcde062ddcfb7466e853b6f1,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_3110f8556faa,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,text_processing.scale_adjust_compare,CAPABILITY_ENRICHMENT,GRAPH_EXPLICIT,b23120fc8f5f164be5b4ab172e81730598f8ff0f3897034ac3f66cf1d28f5c5f,26f0e1e6070e5c780c0fdbe760cf635d4389448f752163a5eb4494879057ebf8,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_52cc107e2230,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,quality_control.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,33dcea7e89404c254e45f0de5a9ecb5c56c8a0d6ac24367d9331d1b5e96870af,e705fe5a387ab65ef5f1cdb94888cabf6d91d6007881a2e61506f2446b736c34,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_ebdce731dc72,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,energy.scale_adjust_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,20e258a68a1ea19e1da921f8b14a1d01ecbaa1d356e4056dd95c92937867d217,33ece7c9df9be6157b5ceae779c7eda2803687999e0a044df2925689046ad4f3,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_82bb5b3ad3ea,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,personal_finance.grow_then_add,CORE_PROFILE,GRAPH_EXPLICIT,8f75c108b2bf08f34835594a357d1c64a7f29cf5c5fd6e3940a209a83d659e5d,94a1bc269cf199bb8f9c7a4f96ada0d9b4e199782b560a591d5c9706ea220bb9,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_854a7deaed2e,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.six_step_pipeline,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,0d1376c5f103bfc4149b510a3c1c28f866ea80811add5f02e0a4e615cc7eddb6,216d82a2b2071b4475511e16f194d472c6cd1c043a6317a82c5545cef80eb5a9,b751501e1c00f44c8dc47cec2258fa99b91a6f6f667ba615692576aa2bed611d
p42_3083e7adf788,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,a1e91e28d17431101ea6f097487c555292eebc647fe02cdbb92c318096b37485,f99cc0c9c4adf4b95f5ca157dc6be4f9a57b85972227abf4a95f351ae2a4bcea,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_ffdd1738652e,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.six_step_pipeline,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,ae3bf1f5297f48cf9624b47002128635645de75aef72568fc9e52de1cd728fb1,5d721c0376d1e503a6effe6f75c3d04fb09172f90397ca2aea4eb6afb855e52e,3ad6ea378b9a222e2b836461c0d0bd8ae0e9c2fe59dfdb0ae4db86ea3e0a3576
p42_f62d9772d2db,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,commerce.grow_then_add,CORE_PROFILE,GOAL_BASED_IMPLICIT,bd0eb6b40736d7a72b59a48adfc796ca435fe4addf4278aa4b388ef75cbe3563,b72fecb5301d0395463a8159ffc524dc07d6deeb2cacc408492e244adb1feef6,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_6e090172c972,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,ecda5fcb429892b02e13b9e81a38ff430d8d587b2d9e24382e0fd913078557f0,4319594aeaa7e0589d40f01b19a78d163c34014f7835df963dee2e2efa0beaa1,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_a9021553ffac,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.six_step_pipeline,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,962e89301d3a5210caa2880cc2b293061b3f6d9706e3dce4a6046c9c3fc358e3,8d04633b79cb6f206f9bf72a2098da6ab910785a6062ec629dc63553ba3f0609,3ad6ea378b9a222e2b836461c0d0bd8ae0e9c2fe59dfdb0ae4db86ea3e0a3576
p42_e8b1cd5886b6,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,a48c56c9d267a89ac39ad6ce9ae4692d81e40e85528ed92e94049cfa4b71cd02,ac606076e7a95e43a0307bdf4d4e0419cc65ebe82f6a771025ba1c9d39bc61ce,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_657f75c3c010,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.six_step_pipeline,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,f27a3a4601ba31f453f64909b2a05b5d258a4ffd3547c5b4f47c6abd65617be1,e8416eb0b6380b1e2253120b60111cacc87ba4f9c353e583ec7257fba35cef51,d46947ba3c21ea658463e57a0fe2a2b18f119deb384e41ccb412ff5a65c9aebc
p42_02ec01a08d09,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,travel_distance.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,f8c4b43ffa25194bfe6e6281550bb1883f3f67f81a722cb76bdc04a9ff499e81,6a0e60788fd18b3e8bc9511f5cad8e05a00b91a0bcde062ddcfb7466e853b6f1,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_e73997e77b8f,train_master_3000,True,,3,3,True,3,3,3,1,1,1,1,1,0,2,1.333333,1,0|1|2,DIAMOND,DIAMOND|FAN_IN_SINGLE|FAN_OUT|REUSE_EARLY_OUTPUT,TYPE_TRANSITION_CHAIN,,,,,float,,,shrink_by_rate|portion_by_rate|combine_amounts,decrease_by_percent|percent_of|add,arithmetic.binary|arithmetic.binary|arithmetic.binary,commerce.discount_tax_total,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,b72c63de4fd64ed7e5349f0b5a3c6daf2b64a93b85d4c8a3e7243fb8c38614af,50ccb5643a9e1f0eb2ea3a0c176bf33419df338b6bda1e44b98cd2b6ecf839c3,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_6263fdf62af0,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,844d6b25222708ebb30f8475e3c4ebf59e220f0846a5676a9daa2735d6bb57f4,fbe7637cb99b8beaf387091edf639368dcea9c90ad9fb71be6485c1273698736,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_2a27fdbbece8,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.six_step_pipeline,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,944d9844ea30244e029a92bd069377bc68db3bb1bfce245c14be5eca95e84265,216d82a2b2071b4475511e16f194d472c6cd1c043a6317a82c5545cef80eb5a9,b751501e1c00f44c8dc47cec2258fa99b91a6f6f667ba615692576aa2bed611d
p42_a5cca53b6454,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,resource_allocation.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,2c45d693d1454b82a2474b2baf24b5271c3530bca1af4269d090716447a01958,4eda0b23728b77a7a0a07baab0909f421f81ada7bc56ef8073db1a413010c518,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_079c2e427c68,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.six_step_pipeline,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,726350fdb8cf5ae40d6405a7f44bdd77d52e647cbbba41611080e50e98f1f6e5,2bb1b6181046b247c9b3bce1c195e1da490d374508f5a5df1a53c3d0a7e55663,fcb7944fb1580c6203a8bacd9584213654a6fb7d99a9ceea1af8ac5e5586adc3
p42_d980c644c53b,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,3d28df786f2a65d81fdd8fbf6b2306969b1e391907db49c42778b36533cf4098,de73057a72ebda287a7586f89c1b23fb90de06722e4995c8fea97851eb22e82a,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_2d46a8844fde,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,rates_and_ratios.shrink_then_compare,CORE_PROFILE,GRAPH_EXPLICIT,1d40cc4cfff9e31896f438dd78c7240503aafbb7480915ae88b0fd3c3b903995,b7a3768958a0b690572b28f142d26ebfc947251795a1503f574746d10172e288,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_40debc520299,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,personal_finance.grow_then_add,CORE_PROFILE,GRAPH_EXPLICIT,6fbcab5061480f0e89377e864677722aba596698db7107e7f66913351b7cdf32,94a1bc269cf199bb8f9c7a4f96ada0d9b4e199782b560a591d5c9706ea220bb9,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
