run,sample_id,official_win,exec_v2_reward,cap_applied,final_answer_pass,executable_trajectory,tool_use_completeness,valid_references,num_successful_calls,num_extra_calls,abl_final_only,abl_final_executable,abl_final_exec_refs,abl_full
partial_s1_e4_react,18f2119a-53e9-4e04-bd1a-2b88f2e68919,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,1bad7592-3f54-4c20-9d6d-fbd9a5967a49,0.0,0.0,parse_error,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,d53916b0-6795-4503-8f9b-c3878546bd5f,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5714,1.0,4,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,18c1e7de-838f-402c-b0eb-92740963761e,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,f8fdce32-9e0f-4f9c-bd0d-15dfce117a71,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,4,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,fe3ebaf1-4861-425f-a681-3ed6815e4f24,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,cb80eb9b-42fa-4436-a4b0-1664a61dce27,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,1b41306e-1f29-4d59-99e5-f72b47afb112,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2857,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,9067667e-df63-441b-88c3-33f998ab3590,0.0,0.35,not_final,0.0,1.0,1.0,1.0,5,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,9bb69164-80c4-4c4e-a9d2-fa3fa8bee4e3,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,444573c6-a01c-4694-bf09-c57a40cc3ae4,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,c8832b6f-c67b-4a49-8e7e-bfe4d6e8a8d8,1.0,0.86,,1.0,1.0,0.1,1.0,1,0,1.0,1.0,1.0,0.86
partial_s1_e4_react,100cb8c9-03ec-428f-ad0c-75e2fc296aaa,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,0ad0e667-db2a-4513-8cf6-34ce21840bca,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,0d3a8c3b-1f90-4d60-8cb7-370965a70b93,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,71974b33-a9a8-4685-b0b8-7bf4e8a4f74c,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,b169f0ea-3a25-4627-9795-9d390379e73f,1.0,0.91,,1.0,1.0,0.6,1.0,3,0,1.0,1.0,1.0,0.91
partial_s1_e4_react,a11c7bbc-4183-466c-9181-5f4a80adf444,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,9c8fd5d9-bd78-4274-80d9-d9d30c15eaa5,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,b0643ded-c098-4051-958b-db37c7b2aa00,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,5041571b-1226-4994-8be6-b1ac0d48473e,0.0,0.25,,0.0,0.5,0.3333,1.0,1,0,0.0,0.133333,0.235294,0.25
partial_s1_e4_react,0cea3214-8bbb-443a-943e-de9038f8b5f9,0.0,0.25,executor_error,0.0,0.5,0.5,1.0,1,0,0.0,0.133333,0.235294,0.25
partial_s1_e4_react,b99a2841-3f85-49ff-8473-0fd81e6997ea,0.0,0.0,parse_error,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,fa213029-9dd3-4171-b9db-431d9a946996,1.0,0.888889,,1.0,1.0,0.3333,1.0,3,0,1.0,1.0,1.0,0.888889
partial_s1_e4_react,d3e1f226-4779-4f12-b025-6d5d6bf65306,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,52136fd0-87d3-4086-968b-fa7b8523c333,0.0,0.23375,,0.0,0.5,0.25,1.0,1,0,0.0,0.133333,0.235294,0.23375
partial_s1_e4_react,4cc627fc-ee97-4788-8d21-4a086b751148,0.0,0.0,parse_error,0.0,1.0,0.3333,1.0,3,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,b3bc6c17-de42-43cf-8c68-4c0f8b5465f2,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,a1d8cfc2-84b1-49dd-8ddc-6b51b110038a,1.0,0.966667,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,0.966667
partial_s1_e4_react,e2cf1726-9a4d-4cb1-a32f-5f5e9ba0d3c4,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,fcd633f2-90eb-42fb-88db-1fbfb3382071,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,00fd73c1-50e8-47a9-9d20-82a730c02de3,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,4273b353-d413-41a4-8450-e0ddc619e324,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,1ab63375-0be1-47c1-bc2f-64b9b6271391,1.0,0.95,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.95
partial_s1_e4_react,e4bdc3e1-4c28-4050-a23a-ab74718caada,1.0,0.88,,1.0,1.0,0.2,1.0,1,0,1.0,1.0,1.0,0.88
partial_s1_e4_react,66740fb4-cef9-4102-8b17-c25c8c5908a2,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,4c116081-4fb1-4dc7-8b77-9ee402115d6a,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,d992fe62-f424-41b5-a928-6caf230ab097,1.0,0.89,,1.0,1.0,0.4,1.0,2,0,1.0,1.0,1.0,0.89
partial_s1_e4_react,0308c795-2a66-4896-b45f-cf509a266c3e,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,877968a0-4dc7-49d5-935e-9cb886461607,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,6f51c330-7ba6-435b-ad66-94130b557814,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,c69d9e9a-9a23-4e9d-acc5-8b96e5f2cadb,0.0,0.0,parse_error,0.0,1.0,0.125,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,31906924-317d-4b4d-a82e-8174e8c658fe,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,87b5d6f9-199e-4e83-8392-86f03e175ca6,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,96b0ed5c-cf47-4b92-9cf5-0d69f7a864a9,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,616c4a31-51c4-4b3d-8cbd-7b8b25a5e41f,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,f04fa61f-3156-4b3f-8bb4-21fd58d864ad,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,176f3aab-3635-4f1d-9749-99d0ee5f2bfa,1.0,0.875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.875
partial_s1_e4_react,d3b4384c-4b01-461a-a1a4-2aa313207f18,1.0,0.925,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.925
partial_s1_e4_react,f24b645f-c73b-45fd-89fa-8f841be37685,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,dc96276f-7680-42f4-8489-cfeca78d07c4,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,04ad6a75-73d2-4f27-ba86-03047993febb,1.0,0.925,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.925
partial_s1_e4_react,cb292a5a-b3fa-4310-b4f8-7532f24792a6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,6,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,7bf4ac87-7b82-4f93-bfa7-2eb1c39a8ffc,1.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,0f313c94-a7d7-4523-8a7c-ca0a77c1a500,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,476bc827-5ff7-4601-ae20-cca2ebb53362,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
partial_s1_e4_react,cc77ba77-a0ee-4cfa-95b1-6b42d235acf7,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,2627d4f3-d25c-4cf9-9653-5d029ee32b4a,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,86326e16-0769-4d0a-95f0-a811626ba616,1.0,0.86875,,1.0,1.0,0.125,1.0,1,0,1.0,1.0,1.0,0.86875
partial_s1_e4_react,60e78a4e-cf2f-4b05-bd0d-a693ecae9c11,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,d6c9c7eb-7a64-4007-a9c6-b475be17b9a4,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,e415b98a-78ec-4b97-b20c-9ae8ca78333d,0.0,0.0,clipped,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,92366bd5-f065-4719-91a2-c44123746ce6,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
partial_s1_e4_react,351d8386-ff8f-46b4-8fcc-192af0fb640f,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,52f03f10-d69f-4d1b-bae6-961f4f39d975,1.0,0.9125,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9125
partial_s1_e4_react,e0b0ca8e-c9e7-41b9-a58a-0623c28d90a0,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,3123b2ac-7a92-4a50-a64d-d513bcfcac5b,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,dfa40edb-fc81-4722-9aa7-817b0338988b,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,25710d2f-620b-4da5-b405-6f91811cc366,1.0,0.864286,,1.0,1.0,0.1429,1.0,1,0,1.0,1.0,1.0,0.864286
partial_s1_e4_react,e39f250a-1359-4704-8e4b-767318fe1ef2,1.0,0.9,,1.0,1.0,0.4286,1.0,3,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,b36e9434-abc5-48ce-a3df-5f1a4e0799fc,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.8333,1.0,5,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,37adb916-6994-4e12-83d0-999ca1125b7b,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,f8afd4f1-7126-47da-b450-597af4273f1f,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,34549c3b-6a32-444a-8b7a-56b6f484baeb,1.0,0.966667,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,0.966667
partial_s1_e4_react,3cc3e39a-2b49-46d2-b86b-0d6fbf619d6c,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,00830acf-eda7-4310-8396-aff5f243860e,0.0,0.35,not_final,0.0,1.0,1.0,1.0,6,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,56f217f3-b20d-4f19-b8ed-23850bc2e6be,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,b89b5c12-ccc2-4109-bc87-24857dd99e40,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,620e82cc-c653-4faf-953b-510000552cd0,1.0,0.985,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.985
partial_s1_e4_react,19c00ba0-a91c-4b7d-8f4c-85bdc1345aaa,1.0,0.955,,1.0,1.0,1.0,1.0,3,1,1.0,1.0,1.0,0.955
partial_s1_e4_react,871cc889-08aa-4deb-a2c0-c3a64e164bc2,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,5099873f-cd8b-4b02-873a-8c77a8e76837,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,064e9802-1efb-452f-9e16-22dcb17606a9,0.0,0.35,not_final,0.0,1.0,1.0,1.0,6,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,19c019ad-3316-4149-8b01-f3385a280958,0.0,0.1,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1
partial_s1_e4_react,7609514a-7663-4c87-af16-3bc9b69419dd,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,e17e578e-1768-421c-8e33-3fbc545735d6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,7a149991-085e-42a3-9e38-38f314dc8512,0.0,0.11,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.11
partial_s1_e4_react,fc6100d1-accb-423a-a8c0-4f4a14ea3cd5,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,b61977af-a7c0-4bc6-a60a-af3039c4ea5d,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,856f6b32-e3a3-42e7-adad-f6b3802a6772,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,e6520066-98cf-4254-bed3-8cd7e8dfa2eb,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,db313ec1-ed61-454c-8a34-99ef6d7aca97,1.0,0.916667,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.916667
partial_s1_e4_react,5e9676ba-e7a5-4380-95d5-f9416def5243,1.0,0.9125,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9125
partial_s1_e4_react,8b135424-72ba-47d7-818e-5d13b21334db,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,8976f1a9-2da3-4385-8cfe-670086d7251b,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
partial_s1_e4_react,e3146382-ad8d-4d85-82e1-f08127121657,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,d27d13fd-1d87-4878-bb12-c9910d53a134,1.0,0.916667,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.916667
partial_s1_e4_react,de4097f6-5ab5-41f3-a48b-468dfe5a47a2,1.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,0f1d3aca-4e40-45a9-b1e8-9ef76e1e1cd2,1.0,1.0,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,3f2bc63d-be93-4575-8013-1eb180ddfbb5,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,822c12ae-edbd-4583-bec7-8c7f1b2c03d9,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
partial_s1_e4_react,5091e71b-4f53-494c-b3b3-69be1dc6dfbf,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,d9c487d8-e9cf-41b5-907e-f1e79f19de61,0.0,0.25,executor_error,0.0,0.6667,0.25,1.0,2,0,0.0,0.177778,0.27451,0.25
partial_s1_e4_react,4f0f2d44-b9f4-454a-bd63-ff7fcb1bcdb1,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,4,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,0b64e26d-d18e-4ec6-8d97-4746b387b377,1.0,0.928571,,1.0,1.0,0.5714,1.0,4,0,1.0,1.0,1.0,0.928571
partial_s1_e4_react,3e23d38f-95ac-4ec8-842e-f7ab9f1be7d0,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.8333,1.0,5,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,7d4b4520-d97a-4ff5-85ea-cc64be2f991c,1.0,0.86875,,1.0,1.0,0.125,1.0,1,0,1.0,1.0,1.0,0.86875
partial_s1_e4_react,04d81d58-98bf-4665-87aa-6eed765ce6f0,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,e12393e3-a844-4a4d-86a4-f96487c61ca2,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,a8243e66-0930-48be-8fb2-1310a953d625,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,cca5a451-da20-498d-9e78-e67ce4ba5535,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,7e51f44b-d63b-40d7-a948-5ff0f45738f1,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,7dd94bcd-e2b4-41cb-beda-0e050a274046,0.0,0.35,not_final,0.0,1.0,1.0,1.0,7,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,dd1d9598-04c5-4abe-9520-6b6be4b916ae,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,a69ba6fb-dda3-48c1-bbad-84c987131e59,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,eb607580-8992-4e48-a363-bc1ad0568d8b,0.0,0.0,clipped,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,3e5963e2-eb20-44d4-bece-596dda7182a9,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,d87c8747-a626-4e8b-90e6-825cef31fb05,1.0,0.95,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.95
partial_s1_e4_react,af7310f7-40f0-4cb9-a597-8d3acfddd6e5,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,a21b8cbf-3d9b-48b2-b0a0-c9611a33d84e,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,db0f42d4-165c-4e31-bebd-9d6e5891c535,1.0,0.9,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,6789e917-6ea1-41cc-b38e-a29dd53b2bd3,0.0,0.0,parse_error,0.0,1.0,0.25,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,7093866b-394c-4a41-8798-a9b6db04bafc,1.0,0.916667,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.916667
partial_s1_e4_react,5139cd27-6d87-4130-994a-3cfe29c62cbd,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
partial_s1_e4_react,f91e4730-e13f-4de5-8690-46ec34e6feb0,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
partial_s1_e4_react,02294fa2-cc75-4e2e-8fb7-1cea86c7e1a6,1.0,0.95,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,0.95
partial_s1_e4_react,a6e76149-fc2b-43b8-8583-2ff1d4d1f72b,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
partial_s1_e4_react,c2ee51ea-1466-4aaa-aa16-629e9f047b43,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s1_e4_react,07df2ad6-7ac0-4c6a-b79a-0b02782d0235,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.0556,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,075cbdb6-b1d3-426a-8d6c-0bd706d6cf5a,1.0,0.916667,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.916667
partial_s1_e4_react,b19cf53c-de8d-45ec-a1f1-812364690f45,1.0,0.89,,1.0,1.0,0.4,1.0,2,0,1.0,1.0,1.0,0.89
partial_s1_e4_react,9a10a5a0-8ece-4a88-be4b-8d88099d5266,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,cfeb8db8-121d-4320-88a7-86ca15c9be7c,1.0,0.877778,,1.0,1.0,0.2222,1.0,2,0,1.0,1.0,1.0,0.877778
partial_s1_e4_react,fe437521-4035-48f6-842d-7dbbb3f778a9,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s1_e4_react,6bf76693-34be-494f-9a98-a2b80c2278c6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,77e2dacb-21c1-4958-ad73-60de224ae7d2,1.0,0.9125,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9125
partial_s1_e4_react,29da38b0-234d-4c80-944f-e35040bdd6cb,0.0,0.0,parse_error,0.0,1.0,0.2222,1.0,2,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,e58f8af9-1bdb-42c7-8a0d-0094b1274f3c,1.0,0.925,,1.0,1.0,0.6667,1.0,4,0,1.0,1.0,1.0,0.925
partial_s1_e4_react,acdff40d-48bd-43d6-b2ff-4ba0a33908a4,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,18f9c0ab-75c2-47c4-920a-7c644c356d53,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,36ca2d63-b8cc-4a06-ad2b-4748ad224234,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,a52b67c0-261b-4997-8d20-426b98b75dfd,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,8b764711-18c3-4f76-a613-0a46e42433ab,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,e1bf248f-7435-4613-9742-66d91dc59297,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,085ee854-a8f1-483e-a7d9-1f19402046f3,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,0f0b7dac-2c2a-4919-8b62-41b964f06856,0.0,0.0,parse_error,0.0,1.0,0.2,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s1_e4_react,df9c2ac0-1aeb-442b-b27c-e42d9de2e7ea,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s1_e4_react,2efdd7cf-4643-427e-bcf3-7288f77d6a9d,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,05bd0322-ee36-4913-9688-8e65443d44d7,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
partial_s1_e4_react,6f44c50b-e8a0-4e98-85f5-81f986170546,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,7d9122d9-7501-4b58-9f47-92dd20f6553d,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,bf8dd361-47d8-4828-94c8-e1b3a3250090,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s1_e4_react,24bb3a2d-ec01-49dd-8441-44f3134679b8,1.0,0.958333,,1.0,1.0,0.8333,1.0,5,0,1.0,1.0,1.0,0.958333
partial_s1_e4_react,d13b28e8-59e7-4b1d-bcf8-efd26d9e8de3,1.0,0.98,,1.0,1.0,1.0,1.0,5,0,1.0,1.0,1.0,0.98
partial_s1_e4_react,f835d116-65c1-4ab8-95d3-980506564ddd,1.0,0.91,,1.0,1.0,0.6,1.0,3,0,1.0,1.0,1.0,0.91
partial_s1_e4_react,db8db406-1104-4f43-9e90-a3ebbf3689c9,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
