task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
1602d8ff-7bac-4174-b12e-a2e3be5a6090,2,linear_dependency,generate_greeting,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,generate_greeting,generate_greeting,generate_greeting,False,False,False,stable_loss
160cac0b-0e2d-4519-b36a-dff0af06eb2b,3,linear_dependency,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
162bc9d2-4ec9-4bed-9e0b-4e9353dd8a93,4,fan_in,divide,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,parse/format error,1,1,0,subtract,subtract,,False,False,False,stable_loss
162c1b3b-3624-4da9-96ba-ffa345c5b030,2,linear_dependency,multiply,True,True,True,success,success,success,2,1,1,multiply,multiply,multiply,True,True,True,stable_win
162db0f4-cf45-4d19-b905-a260e1b63507,14,long_chain,multiply,True,True,True,success,success,success,7,7,7,multiply,multiply,multiply,True,True,True,stable_win
16660bf8-8f48-4fa3-98af-b47e5de5d240,2,linear_dependency,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
168257a8-a944-4dbc-8ae6-9b183edb9018,5,long_chain,sqrt,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,square_edge_by_area,square_edge_by_area,square_edge_by_area,True,True,True,stable_loss
1687e9c2-fcd0-43f9-9cd4-ffbcdb497c48,6,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
1717147f-edc7-419b-9f2d-5f7fd6e2314b,2,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
174a02ed-7ae5-4508-9754-d9408a886790,5,long_chain,divide,True,True,True,success,success,success,3,2,3,multiply,power,multiply,True,True,True,stable_win
176117a2-22ed-4802-9675-ef58e13cb518,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
1765d48e-b1d2-4dd2-bdf5-cc49496ac350,24,long_chain,subtract,True,False,False,success,wrong tool,wrong tool,16,15,15,subtract,subtract,subtract,True,True,True,lost_after_E1
17d51682-6eff-4e65-9961-ac33c0307bdf,3,linear_dependency,subtract,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
17d9feee-c5aa-43dd-a0d8-b014458db3ba,4,linear_dependency,divide,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,divide,divide,divide,True,True,True,stable_loss
1810cf06-7295-4bcb-aafb-ae1e0b6244cf,5,long_chain,multiply,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,divide,divide,divide,True,True,True,stable_loss
18167c8f-e3d1-4d86-a7b4-6df8591ebaec,2,linear_dependency,is_alphanumeric_or_hyphen,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,is_alphanumeric_or_hyphen,is_alphanumeric_or_hyphen,is_alphanumeric_or_hyphen,True,True,True,stable_loss
183ec111-273c-4830-8d98-e0acc098d2a9,4,fan_in,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
1853ad03-a772-48e3-986a-8e6f18dee06b,2,linear_dependency,generate_passwords,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,generate_passwords,generate_passwords,generate_passwords,True,True,True,stable_loss
185a7140-1b85-41cf-bcf2-ae8025282e07,8,long_chain,multiply,False,False,False,wrong tool,wrong tool,wrong tool,2,2,2,divide,divide,divide,True,True,True,stable_loss
18c1e7de-838f-402c-b0eb-92740963761e,2,linear_dependency,find_interval_distance,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,find_interval_distance,find_interval_distance,find_interval_distance,True,True,True,stable_loss
18f2119a-53e9-4e04-bd1a-2b88f2e68919,3,fan_in,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,multiply,multiply,multiply,False,False,False,stable_loss
18f9c0ab-75c2-47c4-920a-7c644c356d53,3,linear_dependency,add,True,True,True,success,success,success,1,1,1,subtract,subtract,subtract,True,True,True,stable_win
196be0c3-aed1-41dd-a972-31a5908720cc,5,long_chain,divide,False,False,True,parse/format error,wrong tool,success,2,4,3,add,add,add,True,True,True,gained_after_E2_only
199540f3-fbe0-4dc9-9dc3-eaf5d71960f9,3,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",4,4,4,subtract,subtract,subtract,True,True,True,stable_loss
19a9aa68-70f0-4b34-9729-8fa8ed17ba46,8,long_chain,divide,False,True,True,executable trajectory ending wrong result,success,success,1,1,1,subtract,multiply,multiply,False,True,True,gained_E1_kept_E2
19c00ba0-a91c-4b7d-8f4c-85bdc1345aaa,2,linear_dependency,divide,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
19c019ad-3316-4149-8b01-f3385a280958,6,long_chain,multiply,False,False,False,executable trajectory ending wrong result,wrong tool,executable trajectory ending wrong result,2,1,1,add,multiply,divide,False,True,False,stable_loss
19dd3e9b-c499-4369-a5ba-c81c8c76f165,9,long_chain,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
1a003cf7-911c-45e5-8b04-d35763f52d99,4,linear_dependency,divide,True,True,True,success,success,success,3,2,3,divide,multiply,divide,True,True,True,stable_win
1a23d01d-1bf7-4680-bcfc-784c194f031c,2,linear_dependency,string_list,True,True,True,success,success,success,2,2,2,string_list,string_list,string_list,True,True,True,stable_win
1a3dfe3d-d7c2-41f8-8b42-cc84a645c308,3,linear_dependency,subtract,False,False,True,wrong tool,wrong tool,success,3,3,2,multiply,multiply,divide,True,True,True,gained_after_E2_only
1a6e703b-89d1-4041-934b-fc419cba64b0,4,fan_in,subtract,True,True,True,success,success,success,3,3,3,choose,choose,choose,True,True,True,stable_win
1a8f41bf-70ed-4d8c-aa59-c126c1f7b529,2,linear_dependency,cut_string,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,1,1,1,cut_string,cut_string,cut_string,False,False,False,stable_loss
1a95ac9a-3832-4f34-9b24-c5b7f210d666,4,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
1ab63375-0be1-47c1-bc2f-64b9b6271391,2,linear_dependency,add,True,True,False,success,success,wrong tool,3,3,1,multiply,multiply,divide,True,True,True,gained_E1_lost_E2
1b2de267-c06a-4419-9321-20601038d85f,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
1b41306e-1f29-4d59-99e5-f72b47afb112,7,long_chain,divide,False,False,False,wrong tool,wrong tool,"correct keys, wrong argument values",2,2,3,multiply,multiply,multiply,True,True,True,stable_loss
1b676365-4461-4b1a-b034-1e3f7906cb26,5,long_chain,divide,False,False,False,"correct keys, wrong argument values",wrong tool,"correct keys, wrong argument values",3,1,3,multiply,divide,multiply,True,True,True,stable_loss
1b6997ba-ed29-403b-b9d6-9c04137cf07c,2,linear_dependency,first_k,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,first_k,first_k,first_k,False,False,False,stable_loss
1b79e333-e3fc-4292-9d59-987fc3b606f8,26,long_chain,add,True,True,False,success,success,wrong tool,9,9,4,add,add,subtract,True,True,True,gained_E1_lost_E2
1b7ed220-f588-4dc7-a7a7-565b9e727a78,6,long_chain,multiply,True,True,True,success,success,success,4,7,6,divide,divide,multiply,True,True,True,stable_win
1bad7592-3f54-4c20-9d6d-fbd9a5967a49,2,linear_dependency,square_dictionary,True,True,True,success,success,success,2,2,2,square_dictionary,square_dictionary,square_dictionary,True,True,True,stable_win
1bbfe06b-1180-4a6e-b212-29243120dfb2,9,long_chain,subtract,False,True,False,parse/format error,success,"correct keys, wrong argument values",0,6,8,,multiply,multiply,False,True,True,gained_after_E1_lost_E2
1bed5660-486d-4212-a47a-1421bed21f05,2,linear_dependency,add,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,add,add,add,True,True,True,stable_loss
1bfd16bd-f4a1-42fb-8400-b94ead0d6ef4,2,linear_dependency,simulate_coin_toss,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,simulate_coin_toss,simulate_coin_toss,simulate_coin_toss,True,True,True,stable_loss
1c055a2e-5491-46d7-aa89-b52d6c44c2d4,3,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
1c15787f-a7d3-48be-a715-23befba14fe3,6,long_chain,divide,True,False,False,success,parse/format error,parse/format error,3,1,1,multiply,multiply,multiply,True,True,True,lost_after_E1
1c5f421d-82a1-41ee-82f1-44efc7f013ff,2,linear_dependency,generate_and_encode,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,generate_and_encode,generate_and_encode,generate_and_encode,True,True,True,stable_loss
1ca21f3a-57c9-4dab-a473-9dd979bb208e,5,long_chain,divide,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
1cae131e-698c-4d7c-9452-d2ea84debf42,3,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
1cde162a-7754-4a14-9160-4391f5a39481,3,linear_dependency,negate,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
1cea2017-6b5e-4d6c-969e-9d72f58cdc7a,2,linear_dependency,title_version,False,False,False,parse/format error,executable trajectory ending wrong result,executable trajectory ending wrong result,0,2,2,,title_version,title_version,False,False,False,stable_loss
1d7544df-ed8c-43e9-abb0-f7bc6228e485,4,fan_in,multiply,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,divide,divide,divide,True,True,True,stable_loss
1d83b12d-fdce-4d75-ac3c-8d61a885d942,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
1d9e8e22-8ba2-44ba-96d9-19bdafaa1f4f,3,independent_calls,append_even,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",4,4,4,append_even,append_even,append_even,True,True,True,stable_loss
1da6066a-3761-4fec-bdce-11b0ebc7af42,2,linear_dependency,sum_of_cubes,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,sum_of_cubes,sum_of_cubes,sum_of_cubes,False,False,False,stable_loss
1dcdbf2f-b7ae-4293-ba08-46491c9a32eb,2,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
1ddeac74-83ee-4119-9100-83133001b0f5,5,long_chain,multiply,False,False,True,"correct keys, wrong argument values",executable trajectory ending wrong result,success,6,4,5,divide,multiply,multiply,True,False,True,gained_after_E2_only
1e47237d-fb1b-40c1-84f2-f95f0a550efc,13,long_chain,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
1e781788-3bef-4730-8371-d563ba9e468c,2,linear_dependency,convert_ascii_to_text,True,True,True,success,success,success,2,2,2,convert_ascii_to_text,convert_ascii_to_text,convert_ascii_to_text,True,True,True,stable_win
1e9cc106-de96-423d-a75f-e5d9bc48e150,6,long_chain,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
1ed76362-d447-432f-8693-6b77e9b03e61,5,long_chain,multiply,True,True,True,success,success,success,4,3,3,multiply,multiply,multiply,True,True,True,stable_win
1ee89ff9-234b-4316-8f65-6fceef8d6073,3,linear_dependency,lcm,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,lcm,lcm,lcm,True,True,True,stable_loss
1f2362ec-e4dd-42ef-abe0-15b8f3c7c82e,3,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
1f8c2c28-457e-4f22-a153-40abeee6b930,6,long_chain,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
1fdcc183-f3ca-49ca-b7d9-2a8466034136,5,long_chain,divide,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
1ff34864-aaf4-45ad-9132-b96cc6de3c63,5,long_chain,subtract,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
203ee03e-405f-4fed-9322-30d5b03a0364,5,long_chain,power,False,False,False,"correct tool, wrong argument keys",executable trajectory ending wrong result,"correct keys, wrong argument values",5,5,4,multiply,multiply,multiply,True,False,True,stable_loss
2054e45e-6281-48a9-a9fb-8f8333db41d9,2,linear_dependency,power,True,True,True,success,success,success,2,2,2,power,power,power,True,True,True,stable_win
2074a161-d2f7-4c24-aa23-95d4bbf9a4a4,3,fan_in,multiply,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
2074df88-ff97-47f7-824b-f0dea1f34aa8,4,fan_in,add,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
2092563a-202f-4984-b18b-d971f42a0f6e,4,fan_in,subtract,True,True,True,success,success,success,2,2,3,multiply,multiply,multiply,True,True,True,stable_win
2092fde9-2097-41c2-b146-5f72934289f3,3,fan_in,power,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
2130114f-44c1-44b8-a691-845e81164f3c,2,linear_dependency,generate_unique_random_floats,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,generate_unique_random_floats,generate_unique_random_floats,generate_unique_random_floats,False,False,False,stable_loss
2137514c-b124-42a1-a902-7b903792d2c7,8,long_chain,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
2140a918-5ea0-4afb-bf9c-a6eaf5f74a1e,2,linear_dependency,pad_buffer,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,pad_buffer,pad_buffer,pad_buffer,False,False,False,stable_loss
215a654f-549a-47c1-b1ce-772fc2910045,4,linear_dependency,divide,False,False,False,"correct keys, wrong argument values",executable trajectory ending wrong result,executable trajectory ending wrong result,3,4,4,power,power,power,True,False,False,stable_loss
21611a3d-1312-4ca5-a55d-53ac907b8b95,3,linear_dependency,subtract,False,False,False,wrong tool,wrong tool,"correct keys, wrong argument values",4,4,4,add,add,subtract,True,True,True,stable_loss
21d13279-bf86-4ffe-92fd-c65f65389f43,2,linear_dependency,group_by_first_char,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,group_by_first_char,group_by_first_char,group_by_first_char,True,True,True,stable_loss
21ed738a-5914-4e64-9ff9-7d9edb97644b,3,fan_in,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
22040b6d-3b03-4762-a3bb-9688fac0fd97,3,linear_dependency,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
